Jaar/Maand,Dag,Productgroep,Product,Prijs incl. BTW
dec22,12dec22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),552.47
dec22,13dec22,Benzines,Benzine 95 RON E5 (€/L),1.735
dec22,13dec22,Benzines,Benzine 95 RON E10 (€/L),1.683
dec22,13dec22,Benzines,Benzine 98 RON E5 (€/L),1.872
dec22,13dec22,Benzines,Benzine 98 RON E10 (€/L),1.817
dec22,13dec22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
dec22,13dec22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.735
dec22,13dec22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.77
dec22,13dec22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.85
dec22,13dec22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.19
dec22,13dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.0
dec22,13dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.036
dec22,13dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.977
dec22,13dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.013
dec22,13dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.005
dec22,13dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.041
dec22,13dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.141
dec22,13dec22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.98
dec22,13dec22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.016
dec22,13dec22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.122
dec22,13dec22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.091
dec22,13dec22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.055
dec22,13dec22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.194
dec22,13dec22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.132
dec22,13dec22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.096
dec22,13dec22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.235
dec22,13dec22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.741
dec22,13dec22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.821
dec22,13dec22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.729
dec22,13dec22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.866
dec22,13dec22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.787
dec22,13dec22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),552.47
dec22,14dec22,Benzines,Benzine 95 RON E5 (€/L),1.735
dec22,14dec22,Benzines,Benzine 95 RON E10 (€/L),1.683
dec22,14dec22,Benzines,Benzine 98 RON E5 (€/L),1.872
dec22,14dec22,Benzines,Benzine 98 RON E10 (€/L),1.817
dec22,14dec22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
dec22,14dec22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.735
dec22,14dec22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.77
dec22,14dec22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.85
dec22,14dec22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.19
dec22,14dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.013
dec22,14dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.048
dec22,14dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.99
dec22,14dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.026
dec22,14dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.018
dec22,14dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.053
dec22,14dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.154
dec22,14dec22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.998
dec22,14dec22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.033
dec22,14dec22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.139
dec22,14dec22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.091
dec22,14dec22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.055
dec22,14dec22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.194
dec22,14dec22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.132
dec22,14dec22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.096
dec22,14dec22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.235
dec22,14dec22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.741
dec22,14dec22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.821
dec22,14dec22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.729
dec22,14dec22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.866
dec22,14dec22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.787
dec22,14dec22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),552.47
dec22,15dec22,Benzines,Benzine 95 RON E5 (€/L),1.735
dec22,15dec22,Benzines,Benzine 95 RON E10 (€/L),1.683
dec22,15dec22,Benzines,Benzine 98 RON E5 (€/L),1.872
dec22,15dec22,Benzines,Benzine 98 RON E10 (€/L),1.817
dec22,15dec22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
dec22,15dec22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.735
dec22,15dec22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.77
dec22,15dec22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.85
dec22,15dec22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.19
dec22,15dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.05
dec22,15dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.085
dec22,15dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.027
dec22,15dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.062
dec22,15dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.054
dec22,15dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.09
dec22,15dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.191
dec22,15dec22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.035
dec22,15dec22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.071
dec22,15dec22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.177
dec22,15dec22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.158
dec22,15dec22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.123
dec22,15dec22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.262
dec22,15dec22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.202
dec22,15dec22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.166
dec22,15dec22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.305
dec22,15dec22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.741
dec22,15dec22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.821
dec22,15dec22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.729
dec22,15dec22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.866
dec22,15dec22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.787
dec22,15dec22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),552.47
dec22,16dec22,Benzines,Benzine 95 RON E5 (€/L),1.735
dec22,16dec22,Benzines,Benzine 95 RON E10 (€/L),1.683
dec22,16dec22,Benzines,Benzine 98 RON E5 (€/L),1.872
dec22,16dec22,Benzines,Benzine 98 RON E10 (€/L),1.817
dec22,16dec22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.828
dec22,16dec22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.802
dec22,16dec22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.828
dec22,16dec22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.891
dec22,16dec22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.274
dec22,16dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.083
dec22,16dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.119
dec22,16dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.061
dec22,16dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.096
dec22,16dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.088
dec22,16dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.124
dec22,16dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.225
dec22,16dec22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.07
dec22,16dec22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.105
dec22,16dec22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.211
dec22,16dec22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.158
dec22,16dec22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.123
dec22,16dec22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.262
dec22,16dec22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.202
dec22,16dec22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.166
dec22,16dec22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.305
dec22,16dec22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.731
dec22,16dec22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.811
dec22,16dec22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.701
dec22,16dec22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.838
dec22,16dec22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.758
dec22,16dec22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),552.47
dec22,17dec22,Benzines,Benzine 95 RON E5 (€/L),1.735
dec22,17dec22,Benzines,Benzine 95 RON E10 (€/L),1.683
dec22,17dec22,Benzines,Benzine 98 RON E5 (€/L),1.872
dec22,17dec22,Benzines,Benzine 98 RON E10 (€/L),1.817
dec22,17dec22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.828
dec22,17dec22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.802
dec22,17dec22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.828
dec22,17dec22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.891
dec22,17dec22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.274
dec22,17dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.085
dec22,17dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.121
dec22,17dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.063
dec22,17dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.098
dec22,17dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.09
dec22,17dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.126
dec22,17dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.227
dec22,17dec22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.072
dec22,17dec22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.108
dec22,17dec22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.214
dec22,17dec22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.158
dec22,17dec22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.123
dec22,17dec22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.262
dec22,17dec22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.202
dec22,17dec22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.166
dec22,17dec22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.305
dec22,17dec22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.731
dec22,17dec22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.811
dec22,17dec22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.701
dec22,17dec22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.838
dec22,17dec22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.758
dec22,17dec22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),552.47
dec22,18dec22,Benzines,Benzine 95 RON E5 (€/L),1.735
dec22,18dec22,Benzines,Benzine 95 RON E10 (€/L),1.683
dec22,18dec22,Benzines,Benzine 98 RON E5 (€/L),1.872
dec22,18dec22,Benzines,Benzine 98 RON E10 (€/L),1.817
dec22,18dec22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.828
dec22,18dec22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.802
dec22,18dec22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.828
dec22,18dec22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.891
dec22,18dec22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.274
dec22,18dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.085
dec22,18dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.121
dec22,18dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.063
dec22,18dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.098
dec22,18dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.09
dec22,18dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.126
dec22,18dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.227
dec22,18dec22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.072
dec22,18dec22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.108
dec22,18dec22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.214
dec22,18dec22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.158
dec22,18dec22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.123
dec22,18dec22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.262
dec22,18dec22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.202
dec22,18dec22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.166
dec22,18dec22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.305
dec22,18dec22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.731
dec22,18dec22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.811
dec22,18dec22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.701
dec22,18dec22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.838
dec22,18dec22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.758
dec22,18dec22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),552.47
dec22,19dec22,Benzines,Benzine 95 RON E5 (€/L),1.735
dec22,19dec22,Benzines,Benzine 95 RON E10 (€/L),1.683
dec22,19dec22,Benzines,Benzine 98 RON E5 (€/L),1.872
dec22,19dec22,Benzines,Benzine 98 RON E10 (€/L),1.817
dec22,19dec22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.828
dec22,19dec22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.802
dec22,19dec22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.828
dec22,19dec22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.891
dec22,19dec22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.274
dec22,19dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.085
dec22,19dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.121
dec22,19dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.063
dec22,19dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.098
dec22,19dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.09
dec22,19dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.126
dec22,19dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.227
dec22,19dec22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.072
dec22,19dec22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.108
dec22,19dec22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.214
dec22,19dec22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.158
dec22,19dec22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.123
dec22,19dec22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.262
dec22,19dec22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.202
dec22,19dec22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.166
dec22,19dec22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.305
dec22,19dec22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.731
dec22,19dec22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.811
dec22,19dec22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.701
dec22,19dec22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.838
dec22,19dec22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.758
dec22,19dec22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),552.47
dec22,20dec22,Benzines,Benzine 95 RON E5 (€/L),1.735
dec22,20dec22,Benzines,Benzine 95 RON E10 (€/L),1.683
dec22,20dec22,Benzines,Benzine 98 RON E5 (€/L),1.872
dec22,20dec22,Benzines,Benzine 98 RON E10 (€/L),1.817
dec22,20dec22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.794
dec22,20dec22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.767
dec22,20dec22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.793
dec22,20dec22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.856
dec22,20dec22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.244
dec22,20dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.049
dec22,20dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.084
dec22,20dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.026
dec22,20dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.061
dec22,20dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.054
dec22,20dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.089
dec22,20dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.19
dec22,20dec22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.035
dec22,20dec22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.071
dec22,20dec22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.177
dec22,20dec22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.158
dec22,20dec22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.123
dec22,20dec22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.262
dec22,20dec22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.202
dec22,20dec22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.166
dec22,20dec22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.305
dec22,20dec22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.731
dec22,20dec22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.811
dec22,20dec22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.701
dec22,20dec22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.838
dec22,20dec22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.758
dec22,20dec22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),541.06
dec22,21dec22,Benzines,Benzine 95 RON E5 (€/L),1.735
dec22,21dec22,Benzines,Benzine 95 RON E10 (€/L),1.683
dec22,21dec22,Benzines,Benzine 98 RON E5 (€/L),1.872
dec22,21dec22,Benzines,Benzine 98 RON E10 (€/L),1.817
dec22,21dec22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.794
dec22,21dec22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.767
dec22,21dec22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.793
dec22,21dec22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.856
dec22,21dec22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.244
dec22,21dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.039
dec22,21dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.075
dec22,21dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.017
dec22,21dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.052
dec22,21dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.044
dec22,21dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.08
dec22,21dec22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.181
dec22,21dec22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.025
dec22,21dec22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.061
dec22,21dec22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.167
dec22,21dec22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.147
dec22,21dec22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.111
dec22,21dec22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.25
dec22,21dec22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.19
dec22,21dec22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.154
dec22,21dec22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.293
dec22,21dec22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.731
dec22,21dec22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.811
dec22,21dec22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.701
dec22,21dec22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.838
dec22,21dec22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.758
dec22,21dec22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),541.06
dec22,22dec22,Benzines,Benzine 95 RON E5 (€/L),1.768
dec22,22dec22,Benzines,Benzine 95 RON E10 (€/L),1.709
dec22,22dec22,Benzines,Benzine 98 RON E5 (€/L),1.901
dec22,22dec22,Benzines,Benzine 98 RON E10 (€/L),1.846
dec22,22dec22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.794
dec22,22dec22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.767
dec22,22dec22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.793
dec22,22dec22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.856
dec22,22dec22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.244
dec22,22dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.026
dec22,22dec22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.062
dec22,22dec22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.003
